YEAR,MO,DY,HR,WDG temp,OIL TEMP,ambient TMP,AVG Current,Fault type
2020,4,26,20,89,36,25,223,NO FAULT
2020,4,26,21,67,38,25,218,NO FAULT
2020,4,26,22,69,44,24,224,NO FAULT
2020,4,26,23,68,39,24,212,NO FAULT
2020,4,27,0,69,40,25,230,NO FAULT
2020,4,27,1,70,40,28,228,NO FAULT
2020,4,27,2,69,44,31,216,NO FAULT
2020,4,27,3,67,40,33,215,NO FAULT
2020,4,27,4,68,40,36,223,NO FAULT
2020,4,27,5,67,39,37,216,NO FAULT
2020,4,27,6,70,41,38,219,NO FAULT
2020,4,27,7,70,37,39,223,NO FAULT
2020,4,27,8,68,41,38,215,NO FAULT
2020,4,27,9,70,42,38,229,NO FAULT
2020,4,27,10,68,35,36,219,NO FAULT
2020,4,27,11,67,39,34,219,NO FAULT
2020,4,27,12,70,43,32,216,NO FAULT
2020,4,27,13,70,36,31,219,NO FAULT
2020,4,27,14,67,37,30,214,NO FAULT
2020,4,27,15,67,42,29,222,NO FAULT
2020,4,27,16,67,45,28,219,NO FAULT
2020,4,27,17,67,37,27,212,NO FAULT
2020,4,27,18,67,39,26,222,NO FAULT
2020,4,27,19,70,35,26,222,NO FAULT
2020,4,27,20,77,45,25,229,NO FAULT
2020,4,27,21,69,44,25,229,NO FAULT
2020,4,27,22,98,64,20,340,OVER LOADING
2020,4,27,23,98,64,20,340,OVER LOADING
2020,4,28,0,98,64,20,340,OVER LOADING
2020,4,28,1,99,64,20,356,OVER LOADING
2020,4,28,2,98,64,20,356,OVER LOADING
2020,4,28,3,100,64,20,356,OVER LOADING
2020,4,28,4,68,40,25,224,NO FAULT
2020,4,28,5,70,39,25,211,NO FAULT
2020,4,28,6,68,45,26,229,NO FAULT
2020,4,28,7,69,35,27,212,NO FAULT
2020,4,28,8,69,42,30,216,NO FAULT
2020,4,28,9,70,44,32,229,NO FAULT
2020,4,28,10,67,40,34,220,NO FAULT
2020,4,28,11,67,42,36,214,NO FAULT
2020,4,28,12,68,43,37,210,NO FAULT
2020,4,28,13,69,40,38,219,NO FAULT
2020,4,28,14,69,43,38,218,NO FAULT
2020,4,28,15,89,35,37,216,NO FAULT
2020,4,28,16,67,39,36,214,NO FAULT
2020,4,28,17,69,37,34,226,NO FAULT
2020,4,28,18,70,45,32,226,NO FAULT
2020,4,28,19,69,45,31,221,NO FAULT
2020,4,28,20,68,45,30,225,NO FAULT
2020,4,28,21,70,35,30,224,NO FAULT
2020,4,28,22,68,43,29,210,NO FAULT
2020,4,28,23,67,35,28,220,NO FAULT
2020,4,29,0,68,36,28,212,NO FAULT
2020,4,29,1,69,39,27,225,NO FAULT
2020,4,29,2,69,43,26,210,NO FAULT
2020,4,29,3,69,35,26,213,NO FAULT
2020,4,29,4,70,36,25,217,NO FAULT
2020,4,29,5,68,38,25,230,NO FAULT
2020,4,29,6,67,35,26,223,NO FAULT
2020,4,29,7,67,35,28,219,NO FAULT
2020,4,29,8,68,37,30,216,NO FAULT
2020,4,29,9,68,36,33,218,NO FAULT
2020,4,29,10,67,37,35,211,NO FAULT
2020,4,29,11,68,41,36,230,NO FAULT
2020,4,29,12,68,44,38,216,NO FAULT
2020,4,29,13,70,43,38,217,NO FAULT
2020,4,29,14,70,39,38,216,NO FAULT
2020,4,29,15,69,37,38,216,NO FAULT
2020,4,29,16,70,36,36,221,NO FAULT
2020,4,29,17,70,38,35,210,NO FAULT
2020,4,29,18,69,42,32,210,NO FAULT
2020,4,29,19,69,37,31,218,NO FAULT
2020,4,29,20,69,38,30,222,NO FAULT
2020,4,29,21,68,35,29,229,NO FAULT
2020,4,29,22,69,37,28,226,NO FAULT
2020,4,29,23,68,37,27,215,NO FAULT
2020,4,30,0,67,35,27,212,NO FAULT
2020,4,30,1,70,40,26,214,NO FAULT
2020,4,30,2,69,38,26,210,NO FAULT
2020,4,30,3,67,35,25,224,NO FAULT
2020,4,30,4,69,43,25,224,NO FAULT
2020,4,30,5,68,44,24,226,NO FAULT
2020,4,30,6,67,44,26,225,NO FAULT
2020,4,30,7,69,36,28,214,NO FAULT
2020,4,30,8,67,42,31,210,NO FAULT
2020,4,30,9,67,41,34,227,NO FAULT
2020,4,30,10,67,39,36,227,NO FAULT
2020,4,30,11,70,44,38,228,NO FAULT
2020,4,30,12,67,43,39,214,NO FAULT
2020,4,30,13,69,43,39,215,NO FAULT
2020,4,30,14,70,41,39,230,NO FAULT
2020,4,30,15,70,41,38,214,NO FAULT
2020,4,30,16,68,38,37,224,NO FAULT
2020,4,30,17,70,43,35,225,NO FAULT
2020,4,30,18,69,37,32,215,NO FAULT
2020,4,30,19,67,35,30,220,NO FAULT
2020,4,30,20,70,38,29,212,NO FAULT
2020,4,30,21,67,38,28,226,NO FAULT
2020,4,30,22,69,36,27,210,NO FAULT
2020,4,30,23,68,43,26,211,NO FAULT
2020,5,1,0,70,39,26,220,NO FAULT
2020,5,1,1,69,43,25,225,NO FAULT
2020,5,1,2,67,38,25,210,NO FAULT
2020,5,1,3,68,35,25,213,NO FAULT
2020,5,1,4,67,39,24,212,NO FAULT
2020,5,1,5,67,39,24,219,NO FAULT
2020,5,1,6,69,45,25,217,NO FAULT
2020,5,1,7,70,41,28,230,NO FAULT
2020,5,1,8,86,54,36,276,HEATING
2020,5,1,9,88,54,36,270,HEATING
2020,5,1,10,87,56,36,260,HEATING
2020,5,1,11,87,56,35,260,HEATING
2020,5,1,12,87,56,33,260,HEATING
2020,5,1,13,67,39,31,212,NO FAULT
2020,5,1,14,70,36,33,226,NO FAULT
2020,5,1,15,70,39,36,230,NO FAULT
2020,5,1,16,69,38,37,225,NO FAULT
2020,5,1,17,67,45,38,230,NO FAULT
2020,5,1,18,70,44,38,226,NO FAULT
2020,5,1,19,78,35,38,213,NO FAULT
2020,5,1,20,70,41,37,229,NO FAULT
2020,5,1,21,68,38,35,229,NO FAULT
2020,5,1,22,69,43,33,218,NO FAULT
2020,5,1,23,69,44,31,229,NO FAULT
2020,5,2,0,67,40,29,221,NO FAULT
2020,5,2,1,68,36,27,212,NO FAULT
2020,5,2,2,67,37,26,227,NO FAULT
2020,5,2,3,67,38,26,215,NO FAULT
2020,5,2,4,68,37,25,222,NO FAULT
2020,5,2,5,67,37,25,222,NO FAULT
2020,5,2,6,68,44,25,225,NO FAULT
2020,5,2,7,70,35,25,224,NO FAULT
2020,5,2,8,90,60,33,290,OVER HEATING
2020,5,2,9,91,59,34,289,OVER HEATING
2020,5,2,10,92,58,35,288,OVER HEATING
2020,5,2,11,69,35,24,218,NO FAULT
2020,5,2,12,70,43,24,211,NO FAULT
2020,5,2,13,67,37,24,210,NO FAULT
2020,5,2,14,70,43,25,211,NO FAULT
2020,5,2,15,68,38,28,224,NO FAULT
2020,5,2,16,68,39,31,215,NO FAULT
2020,5,2,17,68,45,34,213,NO FAULT
2020,5,2,18,70,40,36,214,NO FAULT
2020,5,2,19,68,40,37,225,NO FAULT
2020,5,2,20,70,42,37,214,NO FAULT
2020,5,2,21,69,35,37,221,NO FAULT
2020,5,2,22,68,40,36,214,NO FAULT
2020,5,2,23,70,36,35,224,NO FAULT
2020,5,3,0,67,42,33,217,NO FAULT
2020,5,3,1,70,37,31,220,NO FAULT
2020,5,3,2,68,45,30,217,NO FAULT
2020,5,3,3,68,38,28,218,NO FAULT
2020,5,3,4,68,43,27,225,NO FAULT
2020,5,3,5,68,44,27,215,NO FAULT
2020,5,3,6,69,45,27,214,NO FAULT
2020,5,3,7,70,39,27,221,NO FAULT
2020,5,3,8,69,39,26,212,NO FAULT
2020,5,3,9,70,44,26,210,NO FAULT
2020,5,3,10,68,39,26,223,NO FAULT
2020,5,3,11,68,38,25,211,NO FAULT
2020,5,3,12,70,40,25,228,NO FAULT
2020,5,3,13,67,36,25,211,NO FAULT
2020,5,3,14,67,41,25,218,NO FAULT
2020,5,3,15,67,37,25,217,NO FAULT
2020,5,3,16,68,44,25,225,NO FAULT
2020,5,3,17,70,37,26,229,NO FAULT
2020,5,3,18,68,43,28,221,NO FAULT
2020,5,3,19,69,43,31,226,NO FAULT
2020,5,3,20,67,37,33,211,NO FAULT
2020,5,3,21,70,45,34,225,NO FAULT
2020,5,3,22,69,40,35,214,NO FAULT
2020,5,3,23,70,38,35,224,NO FAULT
2020,5,4,0,69,42,34,212,NO FAULT
2020,5,4,1,69,36,32,219,NO FAULT
2020,5,4,2,86,54,36,276,HEATING
2020,5,4,3,88,54,36,270,HEATING
2020,5,4,4,87,56,36,260,HEATING
2020,5,4,5,87,56,35,260,HEATING
2020,5,4,6,87,56,33,260,HEATING
2020,5,4,7,69,44,29,221,NO FAULT
2020,5,4,8,70,36,28,212,NO FAULT
2020,5,4,9,68,43,27,216,NO FAULT
2020,5,4,10,68,44,26,216,NO FAULT
2020,5,4,11,67,40,25,216,NO FAULT
2020,5,4,12,68,45,25,216,NO FAULT
2020,5,4,13,70,42,25,210,NO FAULT
2020,5,4,14,69,42,24,212,NO FAULT
2020,5,4,15,69,45,24,210,NO FAULT
2020,5,4,16,69,40,24,225,NO FAULT
2020,5,4,17,69,44,24,217,NO FAULT
2020,5,4,18,68,45,23,229,NO FAULT
2020,5,4,19,70,41,25,210,NO FAULT
2020,5,4,20,68,35,27,217,NO FAULT
2020,5,4,21,70,37,30,216,NO FAULT
2020,5,4,22,69,37,33,213,NO FAULT
2020,5,4,23,68,40,35,226,NO FAULT
2020,5,5,0,68,35,36,219,NO FAULT
2020,5,5,1,68,41,36,230,NO FAULT
2020,5,5,2,70,40,36,214,NO FAULT
2020,5,5,3,70,39,35,221,NO FAULT
2020,5,5,4,68,41,34,229,NO FAULT
2020,5,5,5,69,43,33,214,NO FAULT
2020,5,5,6,68,39,32,210,NO FAULT
2020,5,5,7,67,39,30,219,NO FAULT
2020,5,5,8,70,38,29,217,NO FAULT
2020,5,5,9,98,44,28,213,NO FAULT
2020,5,5,10,70,42,28,212,NO FAULT
2020,5,5,11,70,37,27,223,NO FAULT
2020,5,5,12,69,38,27,215,NO FAULT
2020,5,5,13,70,37,26,222,NO FAULT
2020,5,5,14,67,36,26,229,NO FAULT
2020,5,5,15,69,38,26,224,NO FAULT
2020,5,5,16,67,36,25,230,NO FAULT
2020,5,5,17,67,39,25,221,NO FAULT
2020,5,5,18,88,36,25,216,NO FAULT
2020,5,5,19,69,39,25,228,NO FAULT
2020,5,5,20,70,42,26,225,NO FAULT
2020,5,5,21,69,38,27,225,NO FAULT
2020,5,5,22,70,43,28,222,NO FAULT
2020,5,5,23,88,41,29,223,NO FAULT
2020,5,6,0,70,42,30,229,NO FAULT
2020,5,6,1,69,41,30,230,NO FAULT
2020,5,6,2,67,40,30,228,NO FAULT
2020,5,6,3,70,45,30,221,NO FAULT
2020,5,6,4,68,44,31,216,NO FAULT
2020,5,6,5,67,38,31,211,NO FAULT
2020,5,6,6,70,39,30,225,NO FAULT
2020,5,6,7,67,45,28,216,NO FAULT
2020,5,6,8,69,42,27,224,NO FAULT
2020,5,6,9,70,39,26,229,NO FAULT
2020,5,6,10,69,39,26,218,NO FAULT
2020,5,6,11,69,39,25,218,NO FAULT
2020,5,6,12,67,43,25,213,NO FAULT
2020,5,6,13,69,35,25,212,NO FAULT
2020,5,6,14,69,39,24,225,NO FAULT
2020,5,6,15,69,45,24,211,NO FAULT
2020,5,6,16,70,35,24,222,NO FAULT
2020,5,6,17,69,35,24,213,NO FAULT
2020,5,6,18,69,40,24,210,NO FAULT
2020,5,6,19,78,38,25,222,NO FAULT
2020,5,6,20,68,36,27,223,NO FAULT
2020,5,6,21,67,42,29,211,NO FAULT
2020,5,6,22,67,37,31,210,NO FAULT
2020,5,6,23,70,39,33,213,NO FAULT
2020,5,7,0,70,43,34,222,NO FAULT
2020,5,7,1,68,45,35,211,NO FAULT
2020,5,7,2,68,38,34,223,NO FAULT
2020,5,7,3,68,36,34,210,NO FAULT
2020,5,7,4,69,38,33,224,NO FAULT
2020,5,7,5,68,36,32,213,NO FAULT
2020,5,7,6,78,42,30,218,NO FAULT
2020,5,7,7,70,43,29,216,NO FAULT
2020,5,7,8,68,44,28,215,NO FAULT
2020,5,7,9,69,37,27,217,NO FAULT
2020,5,7,10,67,37,26,230,NO FAULT
2020,5,7,11,68,41,26,225,NO FAULT
2020,5,7,12,68,40,25,226,NO FAULT
2020,5,7,13,67,44,25,215,NO FAULT
2020,5,7,14,78,41,25,223,NO FAULT
2020,5,7,15,88,43,24,230,NO FAULT
2020,5,7,16,67,38,24,225,NO FAULT
2020,5,7,17,69,41,24,215,NO FAULT
2020,5,7,18,68,44,24,228,NO FAULT
2020,5,7,19,67,40,25,216,NO FAULT
2020,5,7,20,69,42,26,230,NO FAULT
2020,5,7,21,67,42,27,211,NO FAULT
2020,5,7,22,69,40,29,210,NO FAULT
2020,5,7,23,69,38,30,210,NO FAULT
2020,5,8,0,69,40,30,213,NO FAULT
2020,5,8,1,70,36,31,228,NO FAULT
2020,5,8,2,70,38,31,222,NO FAULT
2020,5,8,3,67,42,31,226,NO FAULT
2020,5,8,4,69,42,30,222,NO FAULT
2020,5,8,5,67,37,30,228,NO FAULT
2020,5,8,6,69,43,28,224,NO FAULT
2020,5,8,7,70,36,27,220,NO FAULT
2020,5,8,8,89,40,26,218,NO FAULT
2020,5,8,9,69,44,26,214,NO FAULT
2020,5,8,10,68,36,26,228,NO FAULT
2020,5,8,11,70,35,25,222,NO FAULT
2020,5,8,12,69,35,25,213,NO FAULT
2020,5,8,13,68,43,25,221,NO FAULT
2020,5,8,14,68,37,24,211,NO FAULT
2020,5,8,15,78,38,24,223,NO FAULT
2020,5,8,16,67,43,24,223,NO FAULT
2020,5,8,17,69,41,24,218,NO FAULT
2020,5,8,18,68,39,24,217,NO FAULT
2020,5,8,19,69,40,24,225,NO FAULT
2020,5,8,20,67,39,24,210,NO FAULT
2020,5,8,21,69,39,25,213,NO FAULT
2020,5,8,22,67,44,26,218,NO FAULT
2020,5,8,23,69,39,27,211,NO FAULT
2020,5,9,0,69,36,28,217,NO FAULT
2020,5,9,1,69,38,28,224,NO FAULT
2020,5,9,2,70,42,28,229,NO FAULT
2020,5,9,3,68,36,28,227,NO FAULT
2020,5,9,4,69,35,28,227,NO FAULT
2020,5,9,5,69,38,27,223,NO FAULT
2020,5,9,6,67,39,26,216,NO FAULT
2020,5,9,7,70,43,25,223,NO FAULT
2020,5,9,8,90,60,33,290,OVER HEATING
2020,5,9,9,91,59,34,289,OVER HEATING
2020,5,9,10,92,58,35,288,OVER HEATING
2020,5,9,11,69,37,24,225,NO FAULT
2020,5,9,12,70,38,24,230,NO FAULT
2020,5,9,13,69,38,24,216,NO FAULT
2020,5,9,14,69,37,23,211,NO FAULT
2020,5,9,15,69,44,23,217,NO FAULT
2020,5,9,16,139,70,21,499,SHORT CIRCUIT
2020,5,9,17,67,43,23,210,NO FAULT
2020,5,9,18,68,40,23,210,NO FAULT
2020,5,9,19,70,43,23,225,NO FAULT
2020,5,9,20,68,42,23,214,NO FAULT
2020,5,9,21,68,38,22,220,NO FAULT
2020,5,9,22,69,45,22,219,NO FAULT
2020,5,9,23,67,36,24,217,NO FAULT
2020,5,10,0,67,45,26,227,NO FAULT
2020,5,10,1,67,42,29,221,NO FAULT
2020,5,10,2,67,41,32,227,NO FAULT
2020,5,10,3,67,37,33,223,NO FAULT
2020,5,10,4,68,35,35,212,NO FAULT
2020,5,10,5,78,40,35,229,NO FAULT
2020,5,10,6,69,45,35,221,NO FAULT
2020,5,10,7,67,37,34,223,NO FAULT
2020,5,10,8,68,42,33,220,NO FAULT
2020,5,10,9,67,39,32,220,NO FAULT
2020,5,10,10,69,36,30,210,NO FAULT
2020,5,10,11,67,43,28,210,NO FAULT
2020,5,10,12,68,43,27,230,NO FAULT
2020,5,10,13,69,43,26,223,NO FAULT
2020,5,10,14,69,37,25,215,NO FAULT
2020,5,10,15,70,37,25,215,NO FAULT
2020,5,10,16,67,41,24,212,NO FAULT
2020,5,10,17,69,37,24,226,NO FAULT
2020,5,10,18,68,45,24,215,NO FAULT
2020,5,10,19,67,38,24,214,NO FAULT
2020,5,10,20,86,54,24,276,HEATING
2020,5,10,21,88,54,24,270,HEATING
2020,5,10,22,87,56,24,260,HEATING
2020,5,10,23,87,56,25,260,HEATING
2020,5,11,0,87,56,26,260,HEATING
2020,5,11,1,98,64,20,340,OVER LOADING
2020,5,11,2,98,64,20,340,OVER LOADING
2020,5,11,3,98,64,20,340,OVER LOADING
2020,5,11,4,99,64,20,356,OVER LOADING
2020,5,11,5,98,64,20,356,OVER LOADING
2020,5,11,6,100,64,20,356,OVER LOADING
2020,5,11,7,69,39,23,218,NO FAULT
2020,5,11,8,69,43,23,214,NO FAULT
2020,5,11,9,68,40,22,213,NO FAULT
2020,5,11,10,68,45,24,216,NO FAULT
2020,5,11,11,69,36,27,217,NO FAULT
2020,5,11,12,69,35,30,210,NO FAULT
2020,5,11,13,70,42,32,225,NO FAULT
2020,5,11,14,70,36,34,220,NO FAULT
2020,5,11,15,69,38,36,213,NO FAULT
2020,5,11,16,70,43,36,228,NO FAULT
2020,5,11,17,70,39,36,221,NO FAULT
2020,5,11,18,67,37,35,217,NO FAULT
2020,5,11,19,68,38,34,210,NO FAULT
2020,5,11,20,68,40,32,224,NO FAULT
2020,5,11,21,68,36,30,221,NO FAULT
2020,5,11,22,69,38,28,216,NO FAULT
2020,5,11,23,68,37,27,230,NO FAULT
2020,5,12,0,69,39,26,223,NO FAULT
2020,5,12,1,67,36,25,226,NO FAULT
2020,5,12,2,70,36,25,230,NO FAULT
2020,5,12,3,68,35,25,229,NO FAULT
2020,5,12,4,69,45,25,225,NO FAULT
2020,5,12,5,67,44,24,215,NO FAULT
2020,5,12,6,70,45,24,229,NO FAULT
2020,5,12,7,68,40,24,217,NO FAULT
2020,5,12,8,68,39,23,219,NO FAULT
2020,5,12,9,68,42,23,222,NO FAULT
2020,5,12,10,70,45,24,216,NO FAULT
2020,5,12,11,68,44,27,211,NO FAULT
2020,5,12,12,69,41,30,218,NO FAULT
2020,5,12,13,68,41,33,224,NO FAULT
2020,5,12,14,67,36,35,210,NO FAULT
2020,5,12,15,70,37,36,219,NO FAULT
2020,5,12,16,67,41,36,218,NO FAULT
2020,5,12,17,69,41,35,222,NO FAULT
2020,5,12,18,68,38,34,220,NO FAULT
2020,5,12,19,68,37,33,228,NO FAULT
2020,5,12,20,70,43,32,213,NO FAULT
2020,5,12,21,76,36,30,229,NO FAULT
2020,5,12,22,67,35,28,227,NO FAULT
2020,5,12,23,67,35,27,213,NO FAULT
2020,5,13,0,69,39,26,223,NO FAULT
2020,5,13,1,68,43,26,221,NO FAULT
2020,5,13,2,70,39,26,218,NO FAULT
2020,5,13,3,67,36,25,213,NO FAULT
2020,5,13,4,69,41,25,216,NO FAULT
2020,5,13,5,86,54,24,276,HEATING
2020,5,13,6,88,54,24,270,HEATING
2020,5,13,7,87,56,24,260,HEATING
2020,5,13,8,87,56,25,260,HEATING
2020,5,13,9,87,56,26,260,HEATING
2020,5,13,10,67,42,25,224,NO FAULT
2020,5,13,11,67,37,25,225,NO FAULT
2020,5,13,12,70,37,25,228,NO FAULT
2020,5,13,13,67,37,25,228,NO FAULT
2020,5,13,14,67,39,24,217,NO FAULT
2020,5,13,15,67,37,26,229,NO FAULT
2020,5,13,16,69,43,28,223,NO FAULT
2020,5,13,17,67,45,31,224,NO FAULT
2020,5,13,18,69,37,33,223,NO FAULT
2020,5,13,19,70,41,35,223,NO FAULT
2020,5,13,20,69,43,37,219,NO FAULT
2020,5,13,21,70,38,38,218,NO FAULT
2020,5,13,22,78,37,38,227,NO FAULT
2020,5,13,23,87,35,38,220,NO FAULT
2020,5,14,0,67,35,37,229,NO FAULT
2020,5,14,1,67,39,35,227,NO FAULT
2020,5,14,2,68,38,33,215,NO FAULT
2020,5,14,3,67,42,30,223,NO FAULT
2020,5,14,4,68,41,29,229,NO FAULT
2020,5,14,5,67,44,28,213,NO FAULT
2020,5,14,6,70,37,27,211,NO FAULT
2020,5,14,7,69,38,27,221,NO FAULT
2020,5,14,8,69,38,26,211,NO FAULT
2020,5,14,9,69,35,25,217,NO FAULT
2020,5,14,10,70,44,25,210,NO FAULT
2020,5,14,11,70,39,25,211,NO FAULT
2020,5,14,12,68,37,25,213,NO FAULT
2020,5,14,13,70,37,24,212,NO FAULT
2020,5,14,14,70,43,24,227,NO FAULT
2020,5,14,15,70,37,25,219,NO FAULT
2020,5,14,16,70,35,27,220,NO FAULT
2020,5,14,17,67,38,30,226,NO FAULT
2020,5,14,18,67,39,32,213,NO FAULT
2020,5,14,19,68,36,34,218,NO FAULT
2020,5,14,20,68,43,35,222,NO FAULT
2020,5,14,21,69,45,36,229,NO FAULT
2020,5,14,22,69,44,37,211,NO FAULT
2020,5,14,23,69,38,37,219,NO FAULT
2020,5,15,0,69,37,36,213,NO FAULT
2020,5,15,1,70,35,35,222,NO FAULT
2020,5,15,2,68,36,32,218,NO FAULT
2020,5,15,3,68,35,30,220,NO FAULT
2020,5,15,4,69,36,29,217,NO FAULT
2020,5,15,5,69,39,28,229,NO FAULT
2020,5,15,6,86,54,24,276,HEATING
2020,5,15,7,88,54,24,270,HEATING
2020,5,15,8,87,56,24,260,HEATING
2020,5,15,9,87,56,25,260,HEATING
2020,5,15,10,98,64,20,340,OVER LOADING
2020,5,15,11,98,64,20,340,OVER LOADING
2020,5,15,12,98,64,20,340,OVER LOADING
2020,5,15,13,99,64,20,356,OVER LOADING
2020,5,15,14,98,64,20,356,OVER LOADING
2020,5,15,15,100,64,20,356,OVER LOADING
2020,5,15,16,87,56,26,260,HEATING
2020,5,15,17,68,42,27,214,NO FAULT
2020,5,15,18,69,35,27,212,NO FAULT
2020,5,15,19,67,35,26,219,NO FAULT
2020,5,15,20,70,44,26,212,NO FAULT
2020,5,15,21,69,39,25,221,NO FAULT
2020,5,15,22,70,45,25,222,NO FAULT
2020,5,15,23,67,45,25,212,NO FAULT
2020,5,16,0,67,36,25,229,NO FAULT
2020,5,16,1,70,35,25,213,NO FAULT
2020,5,16,2,67,44,26,216,NO FAULT
2020,5,16,3,67,45,28,228,NO FAULT
2020,5,16,4,68,41,29,230,NO FAULT
2020,5,16,5,69,40,31,213,NO FAULT
2020,5,16,6,68,42,33,210,NO FAULT
2020,5,16,7,70,39,35,224,NO FAULT
2020,5,16,8,70,38,36,227,NO FAULT
2020,5,16,9,67,41,36,222,NO FAULT
2020,5,16,10,67,40,37,225,NO FAULT
2020,5,16,11,70,38,36,230,NO FAULT
2020,5,16,12,70,40,34,218,NO FAULT
2020,5,16,13,67,36,32,212,NO FAULT
2020,5,16,14,67,40,30,213,NO FAULT
2020,5,16,15,70,37,29,226,NO FAULT
2020,5,16,16,70,39,28,230,NO FAULT
2020,5,16,17,68,41,27,211,NO FAULT
2020,5,16,18,67,37,26,219,NO FAULT
2020,5,16,19,68,42,26,216,NO FAULT
2020,5,16,20,68,38,26,222,NO FAULT
2020,5,16,21,70,45,25,225,NO FAULT
2020,5,16,22,67,40,25,210,NO FAULT
2020,5,16,23,67,41,25,214,NO FAULT
2020,5,17,0,67,43,25,215,NO FAULT
2020,5,17,1,67,42,25,222,NO FAULT
2020,5,17,2,68,40,25,228,NO FAULT
2020,5,17,3,67,42,27,223,NO FAULT
2020,5,17,4,67,37,29,217,NO FAULT
2020,5,17,5,70,35,30,217,NO FAULT
2020,5,17,6,69,42,32,215,NO FAULT
2020,5,17,7,67,38,32,226,NO FAULT
2020,5,17,8,70,44,33,212,NO FAULT
2020,5,17,9,67,43,33,212,NO FAULT
2020,5,17,10,70,37,33,212,NO FAULT
2020,5,17,11,68,38,32,212,NO FAULT
2020,5,17,12,69,37,31,216,NO FAULT
2020,5,17,13,67,36,29,229,NO FAULT
2020,5,17,14,69,40,27,227,NO FAULT
2020,5,17,15,70,36,26,224,NO FAULT
2020,5,17,16,67,38,26,226,NO FAULT
2020,5,17,17,70,43,25,223,NO FAULT
2020,5,17,18,70,44,25,227,NO FAULT
2020,5,17,19,69,44,25,210,NO FAULT
2020,5,17,20,68,42,25,230,NO FAULT
2020,5,17,21,70,43,25,218,NO FAULT
2020,5,17,22,69,36,24,228,NO FAULT
2020,5,17,23,70,36,24,229,NO FAULT
2020,5,18,0,68,40,24,215,NO FAULT
2020,5,18,1,67,36,24,225,NO FAULT
2020,5,18,2,67,43,25,215,NO FAULT
2020,5,18,3,70,43,26,221,NO FAULT
2020,5,18,4,70,41,27,214,NO FAULT
2020,5,18,5,67,35,29,225,NO FAULT
2020,5,18,6,68,45,31,221,NO FAULT
2020,5,18,7,70,40,32,212,NO FAULT
2020,5,18,8,68,37,33,228,NO FAULT
2020,5,18,9,67,37,33,210,NO FAULT
2020,5,18,10,67,41,32,223,NO FAULT
2020,5,18,11,70,45,32,230,NO FAULT
2020,5,18,12,68,45,31,217,NO FAULT
2020,5,18,13,67,42,29,227,NO FAULT
2020,5,18,14,68,41,27,214,NO FAULT
2020,5,18,15,70,39,26,222,NO FAULT
2020,5,18,16,70,35,26,226,NO FAULT
2020,5,18,17,67,42,25,216,NO FAULT
2020,5,18,18,68,42,25,222,NO FAULT
2020,5,18,19,69,35,25,226,NO FAULT
2020,5,18,20,67,40,25,226,NO FAULT
2020,5,18,21,67,41,25,226,NO FAULT
2020,5,18,22,69,45,25,230,NO FAULT
2020,5,18,23,67,40,24,225,NO FAULT
2020,5,19,0,68,41,24,227,NO FAULT
2020,5,19,1,70,39,24,222,NO FAULT
2020,5,19,2,69,42,25,229,NO FAULT
2020,5,19,3,70,44,25,215,NO FAULT
2020,5,19,4,69,39,26,215,NO FAULT
2020,5,19,5,69,37,28,227,NO FAULT
2020,5,19,6,69,37,29,212,NO FAULT
2020,5,19,7,67,43,30,217,NO FAULT
2020,5,19,8,70,35,30,218,NO FAULT
2020,5,19,9,70,39,31,222,NO FAULT
2020,5,19,10,77,38,31,230,NO FAULT
2020,5,19,11,69,39,31,214,NO FAULT
2020,5,19,12,67,35,30,214,NO FAULT
2020,5,19,13,68,37,29,214,NO FAULT
2020,5,19,14,70,43,27,213,NO FAULT
2020,5,19,15,67,35,26,222,NO FAULT
2020,5,19,16,67,42,25,212,NO FAULT
2020,5,19,17,70,41,25,227,NO FAULT
2020,5,19,18,67,35,24,214,NO FAULT
2020,5,19,19,69,40,24,226,NO FAULT
2020,5,19,20,70,38,24,219,NO FAULT
2020,5,19,21,70,43,23,213,NO FAULT
2020,5,19,22,70,43,23,230,NO FAULT
2020,5,19,23,67,36,23,226,NO FAULT
2020,5,20,0,69,35,23,213,NO FAULT
2020,5,20,1,68,45,23,226,NO FAULT
2020,5,20,2,67,43,24,221,NO FAULT
2020,5,20,3,68,41,28,217,NO FAULT
2020,5,20,4,70,43,31,213,NO FAULT
2020,5,20,5,69,38,33,230,NO FAULT
2020,5,20,6,67,44,34,223,NO FAULT
2020,5,20,7,67,36,36,211,NO FAULT
2020,5,20,8,69,40,37,210,NO FAULT
2020,5,20,9,67,41,37,222,NO FAULT
2020,5,20,10,67,44,37,210,NO FAULT
2020,5,20,11,69,41,37,220,NO FAULT
2020,5,20,12,86,54,24,276,HEATING
2020,5,20,13,88,54,24,270,HEATING
2020,5,20,14,87,56,24,260,HEATING
2020,5,20,15,87,56,25,260,HEATING
2020,5,20,16,87,56,26,260,HEATING
2020,5,20,17,90,60,33,290,OVER HEATING
2020,5,20,18,91,59,34,289,OVER HEATING
2020,5,20,19,92,58,35,288,OVER LOADING
2020,5,20,20,70,45,35,215,NO FAULT
2020,5,20,21,68,44,33,215,NO FAULT
2020,5,20,22,68,40,30,222,NO FAULT
2020,5,20,23,70,42,29,222,NO FAULT
2020,5,21,0,70,41,28,214,NO FAULT
2020,5,21,1,68,41,27,229,NO FAULT
